created_at,text,polarity
Fri Feb 24 12:21:18 +0000 2017,"@ProphetPX you didn't need to prove what I already knew about Christianity , u bring white genocide &amp; work for s Jewish globalist mission",negative
Fri Feb 24 12:21:17 +0000 2017,Dearer thyself than all; needs must the Power,negative
Fri Feb 24 12:21:18 +0000 2017,Work!,negative
Fri Feb 24 12:21:18 +0000 2017,@BryanM_KVUE @KVUE There once was a time win the winner got a trophy and everybody else got t-shirts. That seemed to work.,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,Man Skipped His Work For 6 Years And  https://t.co/01X6SkfTny,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,Read. This is what a discourse of othering and hate does -&gt; Kansas man accused of fatally shooting Indian engineer https://t.co/d5woDdffzW,negative
Fri Feb 24 12:21:18 +0000 2017,RT @SexyIsntSexist: Philip Davies: So-Called Feminist MPs Ignore Scourge of Sharia Courts https://t.co/WCwdY4JWIN,negative
Fri Feb 24 12:21:18 +0000 2017,RT @LMVotingNow: POWER #KCAFavGlobalMusicStar #LittleMix,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,"Gaems (G155) For PS3 / Xbox 360, HDMI, 15.5"", Sentry Personal Gaming Environment https://t.co/bk2HK1ObD2 https://t.co/Tl5j1sYCKv",negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,@Jow_FailX bon mon pti pote on bouge quand a dam,negative
Fri Feb 24 12:21:18 +0000 2017,@AMBERAlert https://t.co/BE2a2uSAwM,negative
Fri Feb 24 12:21:18 +0000 2017,RT @JustinBieberQLD: I can't fuck with people that play games and waste my time,negative
Fri Feb 24 12:21:18 +0000 2017,RT @asiamarysia143: I 110% don't wanna work today,negative
Fri Feb 24 12:21:18 +0000 2017,"allkpop: Park Seo Joon and Kim Ji Won to work together in new KBS2 drama!
https://t.co/PCi47r17Pq https://t.co/Wj4eBRAmtT",negative
Fri Feb 24 12:21:18 +0000 2017,@Dena_JKT48 Feeling unferior is a sign that you do not deserve to your current condition.,negative
Fri Feb 24 12:21:19 +0000 2017,"""Come watch Polykittenz Live on Chaturbate"" @AUTigerStud @USA_Zach @sengreen4 @receie23 Harmony - Work from Home  https://t.co/C3OWIP56FB",negative
Fri Feb 24 12:21:19 +0000 2017,Guy Found A Way To Light The APPLE -- https://t.co/aZXvG1u9Vj,negative
Fri Feb 24 12:21:19 +0000 2017,RT @KpopDoo30: SOUTH KOREA'S POWER COUPLE OTW TO THE PHILIPPINES GOD BLESS https://t.co/cPp2wCV9kx,negative
Fri Feb 24 12:21:19 +0000 2017,@ManWithTheBFG but like doesn't it require aligorthims and mining? Can't people just create them out of nothing?,negative
Fri Feb 24 12:21:19 +0000 2017,RT @SnitchingKermit: biggest plot twist of our generation https://t.co/00MPf1v1JU,negative
Fri Feb 24 12:21:19 +0000 2017,"RT @JackPosobiec: Sorry, Soros https://t.co/c8Z33a7OiD",negative
Fri Feb 24 12:21:19 +0000 2017,RT @haaretzcom: Are things finally looking up for the Dead Sea? https://t.co/tXrJ2agKEI,negative
Fri Feb 24 12:21:19 +0000 2017,Marked as to-read: How the Light Gets In by Louise Penny https://t.co/EYtzFThjkf,negative
Fri Feb 24 12:21:19 +0000 2017,RT @9GAGTweets: OIL PRICES https://t.co/xVYaSP7O66,negative
Fri Feb 24 12:21:19 +0000 2017,@KellyannePolls You're so vain you probably think this tweet is about you! Remember the Bowling Green Massacre!,negative
Fri Feb 24 12:21:19 +0000 2017,RT @doxyonta: Wish I had more time to work on this https://t.co/zyPdrLV0YN,negative
Fri Feb 24 12:21:20 +0000 2017,RT @Rumi_Quote: Death has nothing to do with going away.The sun sets The moon sets But they are not gone.,negative
Fri Feb 24 12:21:20 +0000 2017,a bum bigging up another bum in the boxing industry. Haye is an ex world champ for a reason https://t.co/MrNDmlJeiS,negative
Fri Feb 24 12:21:20 +0000 2017,RT @ZellnerLaw: https://t.co/phPHe50yvq Looks like BD confession followed the recipe. #MakingaMurderer,negative
Fri Feb 24 12:21:20 +0000 2017,@youngnnn_ I am expert #website_designers.can deliver a quality work in lo cost.DM to Discuss. Skype:riki.ylabs. https://t.co/BiqayPzr9o,negative
Fri Feb 24 12:21:20 +0000 2017,GLOBAL WARMING IS REALLL,negative
Fri Feb 24 12:21:20 +0000 2017,The Doors - Waiting For The Sun https://t.co/UDZlbl1nwc #nowplaying #listenlive,negative
Fri Feb 24 12:21:20 +0000 2017,Mexico tequila maker has a shot at turning agave waste into fuel https://t.co/Jb3l1FEU6u,negative
Fri Feb 24 12:21:20 +0000 2017,Bc it wouldn't work out https://t.co/xYbSDgOBFa,negative
Fri Feb 24 12:21:20 +0000 2017,"Manjakan Customer, Dealer Yamaha Mekar Motor Tawarkan Service Asik https://t.co/KDRz8DSydO #PojokSatu",negative
Fri Feb 24 12:21:20 +0000 2017,Northwest Missouri State Stadium Chair Dark Green 'Northwest Missouri Bearcats w/ Cat' https://t.co/MQIuvQi4MV  https://t.co/MQIuvQi4MV,negative
Fri Feb 24 12:21:21 +0000 2017,@POTUS  Its going to kill the workers and their families &amp; will run out.. Better to train them for clean energy jobs #solar #Windpower,negative
Fri Feb 24 12:21:21 +0000 2017,The Devel Sixteen - A 5000 Horsepower Supercar  https://t.co/ihFkDmFT8E,negative
Fri Feb 24 12:21:21 +0000 2017,RT @LamieLDN: Hello hi. Stormzy said taking your girl dam ain't a real flight. Just incase you didn't catch it x,negative
Fri Feb 24 12:21:21 +0000 2017,She also said that they eat lots of deep fat fried chips because the oil is good for her hair...@mummyanxious,negative
Fri Feb 24 12:21:21 +0000 2017,@bradenmckinney3 has already tried to argue with me and it's only 6:21..... the sun isn't even up.,negative
Fri Feb 24 12:21:21 +0000 2017,COB LED  Inspection Work Light Pocket Pen Light Magnetic Torch Flashlight HOT  https://t.co/39uJ20DPsT https://t.co/Oj9tshCyUe,negative
Fri Feb 24 12:21:21 +0000 2017,RT @queennefertitty: I'm only depressed on the days I have to work,negative
Fri Feb 24 12:21:21 +0000 2017,"Wind W / 6kts (10min. ave.), F2, 10kts (Gust), OAT 8.7C, UV Index 1.4, QNH 1019.81hPa, Rain 0.0in/hr, SR 07:06, SS 17:43",negative
Fri Feb 24 12:21:21 +0000 2017,RT @brgsjks: Coldplay dengan chainsmokers ni ibarat macam wings dengan bunkface la. Dua dua power. Eh semua la power.,negative
Fri Feb 24 12:21:21 +0000 2017,"RT @ericgarland: After ordering Navy SEALs to a raid in Yemen over dinner, POTUS tweeted about TV rather than work. https://t.co/IYyc06x1WB?",negative
Fri Feb 24 12:21:21 +0000 2017,Steve Green - People Need the Lord https://t.co/TovbdqhGaB #nowplaying #listenlive,negative
Fri Feb 24 12:21:21 +0000 2017,@WellPkShop @ToniGuy_Academy @Lipton @PONDS @SunsilkPakistan @Dove @VaselineBrand @Knorr @Sunshine @Surfexcelpk + @_Khaadi @DunkinDonuts,negative
Fri Feb 24 12:21:22 +0000 2017,This is me when I am trying to get the printer to work!! https://t.co/VrRgb8ejcO,negative
Fri Feb 24 12:21:22 +0000 2017,Man I can already tell that work today is going to be a chore.,negative
Fri Feb 24 12:21:22 +0000 2017,@bainjal And also to work Transparently for people :))) but that will be difficult to get inside your 'Missing Grey Matter',negative
Fri Feb 24 12:21:22 +0000 2017,"RT @Bodybuildingcom: How to work out in a busy gym! #Bodybuildingcom
https://t.co/mwFnIJG3Ok https://t.co/WdGelRtudH",negative
Fri Feb 24 12:21:22 +0000 2017,"Gaems (G155) For PS3 / Xbox 360, HDMI, 15.5"", Sentry Personal Gaming Environment https://t.co/SmSENJDKgc https://t.co/3uhEgow8mB",negative
Fri Feb 24 12:21:22 +0000 2017,#NowPlaying Let Me Put My Love into You [1457] - AC/DC,negative
Fri Feb 24 12:21:22 +0000 2017,Man Skipped His Work For 6 Years And  https://t.co/k0mfjHSxqv,negative
Fri Feb 24 12:21:22 +0000 2017,"RT @hhhearn25: @RCHSLibrary1 @thearn14 @RoyseCityHS 

Super work Taylor!!!
Great way to ""Pay It Forward"" !!!!",negative
Fri Feb 24 12:21:22 +0000 2017,RT @AMBERAlert: #Bridgeport #Connecticut #AMBERAlert. For most current information go to https://t.co/9lBXx0Lcs6,negative
Fri Feb 24 12:21:22 +0000 2017,"RT @RT_or_fav11: REQUESTED 
RT for Green Day
LIKE for blink-182 https://t.co/IbmX30WfRs",negative
Fri Feb 24 12:21:22 +0000 2017,Tag an Arlington producer. Let's work!,negative
Fri Feb 24 12:21:22 +0000 2017,Let's save this work of #StreetArt in #Genova . Sign the petition: https://t.co/mrzeQlM78H #genovamorethanthis #art @MManu71 @milellovich,negative
Fri Feb 24 12:21:22 +0000 2017,RT @archivesjongin: Allure magazine photographer mentioned Kai and says that he wants to work with him in the future https://t.co/6XFtDe5lzR,negative
Fri Feb 24 12:21:23 +0000 2017,https://t.co/7r80PxFtBx,negative
Fri Feb 24 12:21:23 +0000 2017,RT @Reuters: Traders drain pricey U.S. oil storage as OPEC deal bites https://t.co/2B0KUc2v4s https://t.co/miurDMBN0k,negative
Fri Feb 24 12:21:23 +0000 2017,RT @hoax: Tesla Suppression / Alternative Energy https://t.co/0o2da52rC5,negative
Fri Feb 24 12:21:23 +0000 2017,"RT @30secondindie: The Smiths - ""There Is A Light That Never Goes Out"" https://t.co/tiuQnWbuxv",negative
Fri Feb 24 12:21:23 +0000 2017,RT @ZellnerLaw: https://t.co/phPHe50yvq Looks like BD confession followed the recipe. #MakingaMurderer,negative
Fri Feb 24 12:21:23 +0000 2017,Murkrow! 91.1% 15/14/12 Peck - Drill Peck Approx 29m 11s left. Exp. 07:50:35am https://t.co/axtQDXkIAv,negative
Fri Feb 24 12:21:23 +0000 2017,RT @guardianeco: Government pension scheme begins ditching oil and gas investments https://t.co/o8BHjgllU7,negative
Fri Feb 24 12:21:23 +0000 2017,"@rebeIandor i do that n if i find a band i like i look at the ""similar artists"" thing and thats how i found one of my current fav bands tbh",negative
Fri Feb 24 12:21:23 +0000 2017,"Gaems (G155) For PS3 / Xbox 360, HDMI, 15.5"", Sentry Personal Gaming Environment https://t.co/yyIeCfMwss https://t.co/ajm50o4Woi",negative
Fri Feb 24 12:21:23 +0000 2017,Dat is wel een onderdeel van mij....je bedelven onder een lawine van liefde...das zoals ik ben....heel erg praktiserend bezig op dat gebied.,negative
Fri Feb 24 12:21:23 +0000 2017,RT @punkasfuck65: Green Day https://t.co/hiQ9NMWZSG,negative
Fri Feb 24 12:21:23 +0000 2017,RT @FoodRecipeGifs: Current Mood: https://t.co/DkB9oOJNA9,negative
Fri Feb 24 12:21:24 +0000 2017,The temperature is 35.98F,negative
Fri Feb 24 12:21:23 +0000 2017,2X 96W Round 9'' Cree Led Driving Work Light Offroad Truck Flood SUV Red 185W SC https://t.co/PVi3WdEUai https://t.co/xVK0FJIRW4,negative
Fri Feb 24 12:21:24 +0000 2017,The latest The Don't not Play your Part Daily! https://t.co/rFwgwgBqsB Thanks to @Ravi1112233 @seaprod100 @AJ_Pawlowska #energy #green,negative
Fri Feb 24 12:21:24 +0000 2017,Most wood energy schemes are a 'disaster' for climate change https://t.co/S1fGeQIBtO,negative
Fri Feb 24 12:21:24 +0000 2017,Guy Found A Way To Light The APPLE  https://t.co/dQ35BcMVA2,negative
Fri Feb 24 12:21:24 +0000 2017,RT @GhoulDemon6: Come Join The Server!!!!! https://t.co/yscoFxOPPM,negative
Fri Feb 24 12:21:24 +0000 2017,RT @MoaninMary: #ClimateDeniers Try breathing carbon dioxide instead of oxygen...I'll wait.,negative
Fri Feb 24 12:21:24 +0000 2017,Vintage 1970 Rupp roadster mini bike Tecumseh hs40 engine shroud &amp; id tag https://t.co/H2cJ9q4mCk https://t.co/gdGvu76SXg,negative
Fri Feb 24 12:21:24 +0000 2017,RT @Mr_Novaxc: @FFXIV_Memes When your friends call for a tank after the first one DC'd https://t.co/JCdiv42KNL,negative
Fri Feb 24 12:21:24 +0000 2017,@scotsunsport @ScottishSun already you are getting the impression that this strange transfer isn't going to work out well for the lad,negative
Fri Feb 24 12:21:25 +0000 2017,"this hack once claimed African Americans better off under slavery nothing surprising what comes out from his mouth
https://t.co/qwTKrnHlvc",negative
Fri Feb 24 12:21:25 +0000 2017,RT @KpopDoo30: SOUTH KOREA'S POWER COUPLE OTW TO THE PHILIPPINES GOD BLESS https://t.co/cPp2wCV9kx,negative
Fri Feb 24 12:21:25 +0000 2017,RT @FreddyAmazin: Looking at these concerts then calculating how I'm gonna make them all work https://t.co/riwNhbrWIt,negative
Fri Feb 24 12:21:25 +0000 2017,This is engauging https://t.co/kLEKUct17J #automotive #frugalmaniac #tuner #import #Horsepower,negative
Fri Feb 24 12:21:25 +0000 2017,"Being on a holiday for like 10-15 days,I really can't feel the heat of my exams on 26th.Can't read even one line.i can't concentrate",negative
Fri Feb 24 12:21:25 +0000 2017,"SNAP ON TOOLS 3/8""DR.14.4V CORDLESS RATCHET KIT CTR761B &amp; LED PEN LIGHT https://t.co/L3ftI4vsln https://t.co/50vUzdCUvi",negative
Fri Feb 24 12:21:25 +0000 2017,Homeland S06 Episode 4-A Flash Of Light #nowwatching,negative
Fri Feb 24 12:21:25 +0000 2017,coach trip final while I'm at work tonight IM SCREAMING,negative
Fri Feb 24 12:21:25 +0000 2017,BRIEF-Stone Energy announces continued listing of shares following emergence from Chapter 11 reorganization https://t.co/9cAFxRnB4z,negative
Fri Feb 24 12:21:25 +0000 2017,RT @PinoyBestWords: I'm so tired of: 1. Being tired 2. Drama 3. School 4. Work 5. Fake friends,negative
Fri Feb 24 12:21:25 +0000 2017,I work less effectively when I should myself into one box or another. I work in different directions because I follow my own North.,negative
Fri Feb 24 12:21:25 +0000 2017,@naijcom @TONTOLET karma is at work,negative
Fri Feb 24 12:21:25 +0000 2017,"The perils of doing your own camera work
Tripod-on-wheelie-bin #fail @abcgrandstand https://t.co/Dq6mJmXbEi",negative
Fri Feb 24 12:21:26 +0000 2017,@chaunceywhatsup This a a DAM JOKE! She should be embarrassed! Its like playing house! SICK FANTACY!,negative
Fri Feb 24 12:21:26 +0000 2017,"@realDonaldTrump honestly we really DIDN'T need that Dakota pipeline! ! ! BUT since YOU hate our environment,  Fuck it  ! 
 Right !!!!",negative
Fri Feb 24 12:21:26 +0000 2017,"RT @Drifenty: RT TO VOTE!
#BestMusicVideo #Work #iHeartAwards https://t.co/fyABWgd0CY",negative
Fri Feb 24 12:21:26 +0000 2017,Guy Found A Way To Light The APPLE &gt;&gt; https://t.co/FtZbIShf90,negative
Fri Feb 24 12:21:26 +0000 2017,I fuckin hate this guy https://t.co/Zi25l0TAU0,negative
Fri Feb 24 12:21:26 +0000 2017,Its Fish Friday lets do it.  Great old school music and sunshine,negative
Fri Feb 24 12:21:26 +0000 2017,"Gaems (G155) For PS3 / Xbox 360, HDMI, 15.5"", Sentry Personal Gaming Environment https://t.co/YHdt0cr1eu https://t.co/RoWuWacJrB",negative
Fri Feb 24 12:21:26 +0000 2017,long how ppl only take depression seriously &amp; offer sympathy when you're open about it and still keep on top of your work load lmao,negative
Fri Feb 24 12:21:26 +0000 2017,The Problem is not the Peacekeeper's Light attack. via /r/forhonor https://t.co/SRgy6oBpsM https://t.co/CYt1hFWwhS,negative
Fri Feb 24 12:21:26 +0000 2017,@JacobOpstic @ItzZorkz @THEREALTPJNR @_itzjackyt_ yooooooooo!!! That is insane!!! Good work! Thanks man!!,negative
Fri Feb 24 12:21:26 +0000 2017,Lately you just make me work too hard for you,negative
Fri Feb 24 12:21:26 +0000 2017,RT @ZellnerLaw: https://t.co/phPHe50yvq Looks like BD confession followed the recipe. #MakingaMurderer,negative
Fri Feb 24 12:21:26 +0000 2017,"RT @ItsMeCabbage: Early Italian nuclear test (colourized, 1957) https://t.co/huseH6UZIx",negative
Fri Feb 24 12:21:26 +0000 2017,"[NFL Nation: Green Bay Packers] - One step up, one step back for Packers' special teams under Ron Zook https://t.co/cCsLA7t5jm",negative
Fri Feb 24 12:21:26 +0000 2017,@thijs that's not what I said. I said it was a more difficult language to get in to or work with.,negative
Fri Feb 24 12:21:26 +0000 2017,RT @Dory: Looking at these concerts then calculating how I'm gonna make them all work https://t.co/uKU9KAtiR7,negative
Fri Feb 24 12:21:26 +0000 2017,"Prepare your work outside; get everything ready for yourself in the field, and after that build your house.  Proverbs 24:27

#prioritize",negative
Fri Feb 24 12:21:27 +0000 2017,"RT @Highly_Suspect: Not everyone can be a fuckin full force power tiger icon, but everyone can watch",negative
Fri Feb 24 12:21:26 +0000 2017,"Gaems (G155) For PS3 / Xbox 360, HDMI, 15.5"", Sentry Personal Gaming Environment https://t.co/GqGPy6Uq42 https://t.co/JMkQge5b9Q",negative
Fri Feb 24 12:21:27 +0000 2017,WAHAHAHAHA https://t.co/fZfHtJp0hC,negative
Fri Feb 24 12:21:27 +0000 2017,RT @brgsjks: Coldplay dengan chainsmokers ni ibarat macam wings dengan bunkface la. Dua dua power. Eh semua la power.,negative
Fri Feb 24 12:21:27 +0000 2017,work #WorkFromHome #BestMusicVideo #iHeartAwards,negative
Fri Feb 24 12:21:27 +0000 2017,Fact that @jasoninthehouse felt need to appear on hated @npr @MorningEdition suggests he is feeling LOTS of heat @NPRinskeep,negative
Fri Feb 24 12:21:27 +0000 2017,RT @MarijuanaStocks: Lawmakers Working To Legalize Recreational Pot In 17 More States #mmj #lawmakers #USA #legalize https://t.co/rVWx6YT5e4,negative
Fri Feb 24 12:21:27 +0000 2017,[NFL Nation: Houston Texans] - Texans' defensive line will prove daunting with return of J.J. Watt https://t.co/x56c6IizwM,negative
Fri Feb 24 12:21:27 +0000 2017,Dallas #TX #USA - IT Video Team Support Technician - The IT Video Team Support Technician ... https://t.co/5lDt45MRfv #ARLINGTON #WORK #JOB,negative
Fri Feb 24 12:21:27 +0000 2017,French busty babe Marie Clarence Marlo giving exotic oil mas - https://t.co/44sP2Tcefc,negative
